MMSI,时间(Local),Unix时间戳,视觉类别,原始类别描述,原始类别编码,航行状态,纬度,经度,航速,航向,船首向,船长,船宽
4125001,2025-12-04 14:06:09,1764828369.823,other,Unknown,,,38.981443,117.805332,,,,,
413424590,2025-12-04 14:06:13,1764828373.74,other,疏浚/水下作业,33.0,在航(使用引擎),38.9153,117.821525,,360.0,511.0,45.0,18.0
413272580,2025-12-04 14:06:14,1764828374.982,other,Unknown,,锚泊,38.879117,117.8403,0.2,255.6,255.0,53.0,9.0
636021238,2025-12-04 14:06:16,1764828376.27,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.951118,117.854057,,273.4,282.0,340.0,62.0
413506660,2025-12-04 14:06:17,1764828377.637,oil tanker,油轮-通用,80.0,,38.902085,117.852495,0.4,190.2,511.0,54.0,10.0
413234450,2025-12-04 14:06:19,1764828379.526,other,其他-通用,90.0,在航(使用引擎),38.881163,117.845293,0.2,267.5,511.0,49.0,19.0
413424590,2025-12-04 14:06:23,1764828383.215,other,疏浚/水下作业,33.0,在航(使用引擎),38.915303,117.821518,,360.0,511.0,45.0,18.0
413208360,2025-12-04 14:06:23,1764828383.592,oil tanker,油轮-通用,80.0,,38.986312,117.793435,,333.1,511.0,52.0,9.0
413368420,2025-12-04 14:06:29,1764828389.099,other,其他-通用,90.0,,38.89393,117.845773,0.2,217.5,511.0,49.0,18.0
4125001,2025-12-04 14:06:29,1764828389.822,other,Unknown,,,38.981445,117.80533,,,,,
414034000,2025-12-04 14:06:31,1764828391.419,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.935067,117.802732,,192.2,291.0,225.0,32.0
413424590,2025-12-04 14:06:33,1764828393.186,other,疏浚/水下作业,33.0,在航(使用引擎),38.915307,117.821513,0.1,360.0,511.0,45.0,18.0
413572180,2025-12-04 14:06:33,1764828393.956,tug,拖轮(Tug),52.0,锚泊,38.97514,117.789653,,341.5,203.0,36.0,13.0
413306190,2025-12-04 14:06:34,1764828394.73,tug,拖轮(Tug),52.0,在航(使用引擎),38.935873,117.800973,,169.6,511.0,39.0,10.0
413272580,2025-12-04 14:06:36,1764828396.979,other,Unknown,,,38.8791,117.84025,0.2,252.1,252.0,53.0,9.0
413272420,2025-12-04 14:06:37,1764828397.202,oil tanker,油轮-通用,80.0,在航(使用引擎),38.898163,117.856667,0.1,111.3,111.0,53.0,9.0
477637600,2025-12-04 14:06:37,1764828397.751,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.937922,118.008265,13.8,283.1,285.0,335.0,48.0
413234450,2025-12-04 14:06:39,1764828399.348,other,其他-通用,90.0,在航(使用引擎),38.881163,117.845307,0.2,267.5,511.0,49.0,19.0
4125001,2025-12-04 14:06:39,1764828399.826,other,Unknown,,,38.981443,117.80533,,,,,
414034000,2025-12-04 14:06:42,1764828402.258,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.935067,117.802735,,192.2,291.0,225.0,32.0
413424590,2025-12-04 14:06:42,1764828402.576,other,疏浚/水下作业,33.0,在航(使用引擎),38.91531,117.82151,0.1,360.0,511.0,45.0,18.0
413368420,2025-12-04 14:06:43,1764828403.051,other,其他-通用,90.0,,38.893923,117.845758,0.2,217.5,511.0,49.0,18.0
994141156,2025-12-04 14:06:44,1764828404.288,other,Unknown,,,38.927433,117.879643,,,,2.0,2.0
413302780,2025-12-04 14:06:44,1764828404.845,other,港口供应船,53.0,在航(使用引擎),38.935317,117.806317,0.3,,511.0,33.0,6.0
994141156,2025-12-04 14:06:48,1764828408.28,other,Unknown,,,38.927433,117.879643,,,,2.0,2.0
413234450,2025-12-04 14:06:49,1764828409.046,other,其他-通用,90.0,在航(使用引擎),38.88117,117.845307,0.2,267.5,511.0,49.0,19.0
4125001,2025-12-04 14:06:49,1764828409.83,other,Unknown,,,38.981443,117.805328,,,,,
412018030,2025-12-04 14:06:50,1764828410.985,tug,拖轮(Tug),52.0,系泊(Moored),38.975977,117.789587,,306.2,175.0,40.0,11.0
414034000,2025-12-04 14:06:51,1764828411.945,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.935068,117.802732,,192.2,291.0,225.0,32.0
413424590,2025-12-04 14:06:52,1764828412.23,other,疏浚/水下作业,33.0,在航(使用引擎),38.91532,117.821505,0.1,360.0,511.0,45.0,18.0
413234450,2025-12-04 14:06:59,1764828419.104,other,其他-通用,90.0,在航(使用引擎),38.88117,117.84532,0.1,267.5,511.0,49.0,19.0
4125001,2025-12-04 14:06:59,1764828419.822,other,Unknown,,,38.981442,117.805328,,,,,
413203660,2025-12-04 14:07:00,1764828420.997,oil tanker,油轮-危险B,82.0,,38.88487,117.845223,0.2,237.1,237.0,53.0,10.0
413424590,2025-12-04 14:07:02,1764828422.217,other,疏浚/水下作业,33.0,在航(使用引擎),38.91533,117.821507,,360.0,511.0,45.0,18.0
994141155,2025-12-04 14:07:02,1764828422.341,other,Unknown,,,38.944792,117.77032,,,,2.0,2.0
413506660,2025-12-04 14:07:02,1764828422.564,oil tanker,油轮-通用,80.0,,38.902087,117.852505,0.4,190.2,511.0,54.0,10.0
413368420,2025-12-04 14:07:02,1764828422.89,other,其他-通用,90.0,在航(使用引擎),38.893913,117.845742,0.2,217.5,511.0,49.0,18.0
538008306,2025-12-04 14:07:03,1764828423.765,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.916693,117.816323,,20.1,198.0,190.0,32.0
413234450,2025-12-04 14:07:08,1764828428.626,other,其他-通用,90.0,在航(使用引擎),38.88117,117.84532,0.2,267.5,511.0,49.0,19.0
413208360,2025-12-04 14:07:08,1764828428.871,oil tanker,油轮-通用,80.0,,38.98631,117.793435,,333.1,511.0,52.0,9.0
413485910,2025-12-04 14:07:09,1764828429.317,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.930763,117.817788,,,290.0,100.0,25.0
4125001,2025-12-04 14:07:09,1764828429.818,other,Unknown,,,38.981437,117.805328,,,,,
413424590,2025-12-04 14:07:11,1764828431.952,other,疏浚/水下作业,33.0,在航(使用引擎),38.915337,117.821503,,360.0,511.0,45.0,18.0
414034000,2025-12-04 14:07:12,1764828432.419,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.935068,117.802728,,192.2,291.0,225.0,32.0
413018010,2025-12-04 14:07:12,1764828432.906,tug,拖轮(Tug),52.0,在航(使用引擎),38.974018,117.789032,0.1,61.4,202.0,39.0,10.0
413202940,2025-12-04 14:07:17,1764828437.055,other,Unknown,,在航(使用引擎),38.981897,117.795987,,360.0,511.0,,
413234450,2025-12-04 14:07:19,1764828439.531,other,其他-通用,90.0,在航(使用引擎),38.881173,117.84532,0.2,267.5,511.0,49.0,19.0
4125001,2025-12-04 14:07:19,1764828439.813,other,Unknown,,,38.981433,117.80533,,,,,
412365370,2025-12-04 14:07:20,1764828440.443,other,其他-通用,90.0,,38.89165,117.849683,0.1,2.9,511.0,46.0,16.0
413272580,2025-12-04 14:07:20,1764828440.995,other,Unknown,,,38.87905,117.84015,0.2,259.2,259.0,53.0,9.0
413424590,2025-12-04 14:07:21,1764828441.513,other,疏浚/水下作业,33.0,在航(使用引擎),38.915335,117.821502,0.1,360.0,511.0,45.0,18.0
413368420,2025-12-04 14:07:23,1764828443.049,other,其他-通用,90.0,在航(使用引擎),38.89391,117.845723,0.2,217.5,511.0,49.0,18.0
413363350,2025-12-04 14:07:24,1764828444.312,other,疏浚/水下作业,33.0,锚泊,38.959012,117.829823,,247.7,511.0,58.0,12.0
413234450,2025-12-04 14:07:28,1764828448.067,other,其他-通用,90.0,在航(使用引擎),38.881173,117.84532,0.2,267.5,511.0,49.0,19.0
4125001,2025-12-04 14:07:29,1764828449.824,other,Unknown,,,38.981432,117.80533,,,,,
414034000,2025-12-04 14:07:31,1764828451.416,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.935068,117.802725,,192.2,291.0,225.0,32.0
413424590,2025-12-04 14:07:31,1764828451.44,other,疏浚/水下作业,33.0,在航(使用引擎),38.915333,117.821502,0.1,360.0,511.0,45.0,18.0
413306190,2025-12-04 14:07:34,1764828454.733,tug,拖轮(Tug),52.0,在航(使用引擎),38.935843,117.80096,,169.6,511.0,39.0,10.0
477637600,2025-12-04 14:07:38,1764828458.123,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.93879,118.003435,13.8,283.3,285.0,335.0,48.0
413234450,2025-12-04 14:07:39,1764828459.352,other,其他-通用,90.0,在航(使用引擎),38.881173,117.845333,0.1,267.5,511.0,49.0,19.0
4125001,2025-12-04 14:07:39,1764828459.833,other,Unknown,,,38.98143,117.80533,,,,,
413424590,2025-12-04 14:07:41,1764828461.16,other,疏浚/水下作业,33.0,在航(使用引擎),38.91533,117.821503,0.1,360.0,511.0,45.0,18.0
413506660,2025-12-04 14:07:47,1764828467.826,oil tanker,油轮-通用,80.0,,38.90209,117.852518,0.4,190.2,511.0,54.0,10.0
413285820,2025-12-04 14:07:48,1764828468.433,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.978795,117.768502,,102.3,294.0,167.0,25.0
413234450,2025-12-04 14:07:49,1764828469.054,other,其他-通用,90.0,在航(使用引擎),38.881173,117.845333,0.2,267.5,511.0,49.0,19.0
413424590,2025-12-04 14:07:50,1764828470.608,other,疏浚/水下作业,33.0,在航(使用引擎),38.915328,117.821505,0.1,360.0,511.0,45.0,18.0
413306190,2025-12-04 14:07:53,1764828473.733,tug,拖轮(Tug),52.0,在航(使用引擎),38.935847,117.80096,,169.6,511.0,39.0,10.0
412283722,2025-12-04 14:07:57,1764828477.033,other,Unknown,,,38.89564,117.894623,0.5,245.6,511.0,,
413305490,2025-12-04 14:07:59,1764828479.029,tug,拖轮(Tug),52.0,在航(使用引擎),38.93527,117.803127,,350.8,511.0,40.0,10.0
413234450,2025-12-04 14:07:59,1764828479.105,other,其他-通用,90.0,在航(使用引擎),38.881173,117.845333,0.3,267.5,511.0,49.0,19.0
4125001,2025-12-04 14:07:59,1764828479.818,other,Unknown,,,38.981428,117.80533,,,,,
413424590,2025-12-04 14:08:00,1764828480.491,other,疏浚/水下作业,33.0,在航(使用引擎),38.915318,117.821505,,360.0,511.0,45.0,18.0
477637600,2025-12-04 14:08:01,1764828481.755,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.939132,118.001585,13.8,283.3,285.0,335.0,48.0
412365370,2025-12-04 14:08:05,1764828485.695,other,其他-通用,90.0,,38.891667,117.849667,0.1,2.9,511.0,46.0,16.0
412365370,2025-12-04 14:08:05,1764828485.742,other,其他-通用,90.0,,38.891667,117.849667,0.1,2.9,511.0,46.0,16.0
566850000,2025-12-04 14:08:05,1764828485.759,general cargo vessels,货轮-无信息,79.0,在航(使用引擎),38.955565,117.74402,4.4,280.1,288.0,190.0,32.0
413272580,2025-12-04 14:08:05,1764828485.978,other,Unknown,,,38.87905,117.8401,0.1,340.2,340.0,53.0,9.0
413506660,2025-12-04 14:08:07,1764828487.697,oil tanker,油轮-通用,80.0,锚泊,38.902092,117.852525,0.4,190.2,511.0,54.0,10.0
413368420,2025-12-04 14:08:08,1764828488.011,other,其他-通用,90.0,,38.893902,117.845693,0.2,217.5,511.0,49.0,18.0
413234450,2025-12-04 14:08:08,1764828488.593,other,其他-通用,90.0,在航(使用引擎),38.881173,117.845333,0.3,267.5,511.0,49.0,19.0
4125001,2025-12-04 14:08:09,1764828489.817,other,Unknown,,,38.981427,117.805328,,,,,
413424590,2025-12-04 14:08:10,1764828490.234,other,疏浚/水下作业,33.0,在航(使用引擎),38.915318,5.973397,43.7,360.0,511.0,45.0,18.0
413305910,2025-12-04 14:08:10,1764828490.251,oil tanker,油轮-通用,80.0,,38.912552,117.861287,0.5,261.7,511.0,52.0,9.0
413363350,2025-12-04 14:08:11,1764828491.801,other,疏浚/水下作业,33.0,锚泊,38.959037,117.82987,0.3,55.3,511.0,58.0,12.0
413498530,2025-12-04 14:08:12,1764828492.409,oil tanker,油轮-通用,80.0,,38.89737,117.851893,,117.5,511.0,54.0,9.0
413294390,2025-12-04 14:08:13,1764828493.4,oil tanker,油轮-通用,80.0,锚泊,38.887967,117.843333,0.1,301.7,511.0,65.0,12.0
414896000,2025-12-04 14:08:15,1764828495.92,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.988863,117.790453,,318.2,348.0,197.0,35.0
413234450,2025-12-04 14:08:19,1764828499.534,other,其他-通用,90.0,在航(使用引擎),38.881173,117.845333,0.3,267.5,511.0,49.0,19.0
413424590,2025-12-04 14:08:19,1764828499.745,other,疏浚/水下作业,33.0,在航(使用引擎),38.91532,117.8215,0.1,360.0,511.0,45.0,18.0
413208360,2025-12-04 14:08:20,1764828500.45,oil tanker,油轮-通用,80.0,,38.98631,117.79344,,333.1,511.0,52.0,9.0
413609440,2025-12-04 14:08:20,1764828500.659,tug,拖带中(Towing),31.0,系泊(Moored),38.927867,117.768662,,81.7,192.0,40.0,10.0
413788361,2025-12-04 14:08:23,1764828503.581,other,其他-通用,90.0,系泊(Moored),38.924858,117.821305,,12.4,511.0,153.0,36.0
413506660,2025-12-04 14:08:27,1764828507.85,oil tanker,油轮-通用,80.0,锚泊,38.902093,117.852528,0.4,190.2,511.0,54.0,10.0
413272580,2025-12-04 14:08:27,1764828507.975,other,Unknown,,,38.879067,117.8401,0.1,41.2,41.0,53.0,9.0
413234450,2025-12-04 14:08:28,1764828508.074,other,其他-通用,90.0,在航(使用引擎),38.881173,117.845333,0.4,267.5,511.0,49.0,19.0
413424590,2025-12-04 14:08:29,1764828509.72,other,疏浚/水下作业,33.0,在航(使用引擎),38.915322,117.821488,0.1,360.0,511.0,45.0,18.0
4125001,2025-12-04 14:08:29,1764828509.831,other,Unknown,,,38.981428,117.805325,,,,,
413305490,2025-12-04 14:08:29,1764828509.985,tug,拖轮(Tug),52.0,在航(使用引擎),38.935282,117.803127,0.1,345.9,511.0,40.0,10.0
373146000,2025-12-04 14:08:36,1764828516.352,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.945083,117.769983,,233.0,288.0,200.0,32.0
413208360,2025-12-04 14:08:39,1764828519.264,oil tanker,油轮-通用,80.0,,38.98631,117.793437,,333.1,511.0,52.0,9.0
413234450,2025-12-04 14:08:39,1764828519.343,other,其他-通用,90.0,在航(使用引擎),38.881173,117.845333,0.4,267.5,511.0,49.0,19.0
413703280,2025-12-04 14:08:39,1764828519.499,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.9154,117.817933,,307.5,198.0,105.0,16.0
413424590,2025-12-04 14:08:39,1764828519.567,other,疏浚/水下作业,33.0,在航(使用引擎),38.915322,117.821488,,360.0,511.0,45.0,18.0
413306190,2025-12-04 14:08:44,1764828524.091,tug,拖轮(Tug),52.0,在航(使用引擎),38.935863,117.800973,,169.6,511.0,39.0,10.0
412018380,2025-12-04 14:08:45,1764828525.355,tug,拖轮(Tug),52.0,在航(使用引擎),38.946917,117.774167,11.4,106.6,123.0,38.0,10.0
413506660,2025-12-04 14:08:46,1764828526.579,oil tanker,油轮-通用,80.0,,38.9021,117.852547,0.5,190.2,511.0,54.0,10.0
477925600,2025-12-04 14:08:48,1764828528.36,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.965812,117.797952,,264.8,281.0,325.0,52.0
413424590,2025-12-04 14:08:48,1764828528.997,other,疏浚/水下作业,33.0,在航(使用引擎),38.915323,117.82149,,360.0,511.0,45.0,18.0
413234450,2025-12-04 14:08:49,1764828529.056,other,其他-通用,90.0,在航(使用引擎),38.881173,117.845333,0.4,267.5,511.0,49.0,19.0
477637600,2025-12-04 14:08:49,1764828529.668,general cargo vessels,货轮-通用,70.0,在航(使用引擎),38.939868,117.997667,13.8,282.8,283.0,335.0,48.0
413272580,2025-12-04 14:08:49,1764828529.988,other,Unknown,,锚泊,38.879083,117.840133,0.1,48.1,48.0,53.0,9.0
412365370,2025-12-04 14:08:51,1764828531.038,other,其他-通用,90.0,,38.89165,117.849667,0.1,2.9,511.0,46.0,16.0
412365370,2025-12-04 14:08:51,1764828531.105,other,其他-通用,90.0,,38.89165,117.849667,0.1,2.9,511.0,46.0,16.0
636020325,2025-12-04 14:08:51,1764828531.456,passenger ship,客轮-无信息,69.0,系泊(Moored),38.975512,117.814335,,191.3,101.0,261.0,40.0
413368420,2025-12-04 14:08:53,1764828533.181,other,其他-通用,90.0,,38.893897,117.845673,0.2,217.5,511.0,49.0,18.0
413306190,2025-12-04 14:08:53,1764828533.746,tug,拖轮(Tug),52.0,在航(使用引擎),38.93587,117.800973,,169.6,511.0,39.0,10.0
412399000,2025-12-04 14:08:54,1764828534.657,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.96417,117.808267,,283.3,282.0,210.0,36.0
538007644,2025-12-04 14:08:55,1764828535.478,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.920383,117.818017,,305.0,200.0,189.0,32.0
413272420,2025-12-04 14:08:55,1764828535.972,oil tanker,油轮-通用,80.0,,38.898183,117.856745,0.1,111.3,111.0,53.0,9.0
413424590,2025-12-04 14:08:58,1764828538.954,other,疏浚/水下作业,33.0,在航(使用引擎),38.91532,117.821498,,360.0,511.0,45.0,18.0
413234450,2025-12-04 14:08:59,1764828539.096,other,其他-通用,90.0,在航(使用引擎),38.88117,117.845333,0.4,267.5,511.0,49.0,19.0
413208360,2025-12-04 14:08:59,1764828539.196,oil tanker,油轮-通用,80.0,系泊(Moored),38.986308,117.793437,,333.1,511.0,52.0,9.0
413302780,2025-12-04 14:08:59,1764828539.644,other,港口供应船,53.0,在航(使用引擎),38.935367,117.8065,0.4,,511.0,33.0,6.0
4125001,2025-12-04 14:08:59,1764828539.82,other,Unknown,,,38.981432,117.805323,,,,,
412015190,2025-12-04 14:09:00,1764828540.763,coast guard ship,执法船,55.0,系泊(Moored),38.978252,117.802543,0.1,228.2,127.0,64.0,10.0
413211570,2025-12-04 14:09:02,1764828542.074,general cargo vessels,货轮-通用,70.0,系泊(Moored),38.964498,117.805098,,196.1,281.0,189.0,30.0
413306190,2025-12-04 14:09:05,1764828545.398,tug,拖轮(Tug),52.0,在航(使用引擎),38.935887,117.800973,,169.6,511.0,39.0,10.0
566850000,2025-12-04 14:09:05,1764828545.749,general cargo vessels,货轮-无信息,79.0,在航(使用引擎),38.955773,117.74247,4.4,278.0,288.0,190.0,32.0
413305910,2025-12-04 14:09:08,1764828548.181,oil tanker,油轮-通用,80.0,锚泊,38.912593,117.861453,0.4,265.6,,52.0,9.0
413234450,2025-12-04 14:09:08,1764828548.596,other,其他-通用,90.0,在航(使用引擎),38.88117,117.84532,0.4,267.5,511.0,49.0,19.0
413424590,2025-12-04 14:09:08,1764828548.741,other,疏浚/水下作业,33.0,在航(使用引擎),38.915327,117.821503,,360.0,511.0,45.0,18.0
413304980,2025-12-04 14:09:08,1764828548.784,tug,拖轮(Tug),52.0,系泊(Moored),38.981943,117.796495,,197.6,314.0,69.0,15.0
4125001,2025-12-04 14:09:09,1764828549.826,other,Unknown,,,38.981432,117.805325,,,,,
413272580,2025-12-04 14:09:11,1764828551.983,other,Unknown,,锚泊,38.879083,117.84015,0.1,76.6,76.0,53.0,9.0
413506660,2025-12-04 14:09:12,1764828552.814,oil tanker,油轮-通用,80.0,,38.902103,117.852557,0.5,190.2,511.0,54.0,10.0
413306190,2025-12-04 14:09:14,1764828554.27,tug,拖轮(Tug),52.0,在航(使用引擎),38.935893,117.800973,,169.6,511.0,39.0,10.0
413424590,2025-12-04 14:09:18,1764828558.229,other,疏浚/水下作业,33.0,在航(使用引擎),38.915328,117.821505,,360.0,511.0,45.0,18.0
413234450,2025-12-04 14:09:19,1764828559.529,other,其他-通用,90.0,在航(使用引擎),38.88117,117.84532,0.4,267.5,511.0,49.0,19.0
4125001,2025-12-04 14:09:19,1764828559.828,other,Unknown,,,38.981433,117.805325,,,,,
413306190,2025-12-04 14:09:24,1764828564.325,tug,拖轮(Tug),52.0,在航(使用引擎),38.935887,117.80096,,169.6,511.0,39.0,10.0
566850000,2025-12-04 14:09:24,1764828564.942,general cargo vessels,货轮-无信息,79.0,在航(使用引擎),38.955827,117.74198,4.4,277.8,289.0,190.0,32.0
354511000,2025-12-04 14:09:26,1764828566.787,oil tanker,油轮-通用,80.0,在航(使用引擎),38.95027,117.925462,12.1,281.8,282.0,141.0,24.0
413234450,2025-12-04 14:09:28,1764828568.06,other,其他-通用,90.0,在航(使用引擎),38.881163,117.84532,0.3,267.5,511.0,49.0,19.0
413424590,2025-12-04 14:09:28,1764828568.174,other,疏浚/水下作业,33.0,在航(使用引擎),38.915323,117.821508,0.1,360.0,511.0,45.0,18.0
413368420,2025-12-04 14:09:29,1764828569.085,other,其他-通用,90.0,,38.893877,117.845653,,293.7,511.0,49.0,18.0
412365370,2025-12-04 14:09:36,1764828576.17,other,其他-通用,90.0,,38.891667,117.849633,0.1,2.9,511.0,46.0,16.0
412365370,2025-12-04 14:09:36,1764828576.212,other,其他-通用,90.0,,38.891667,117.849633,0.1,2.9,511.0,46.0,16.0
352004681,2025-12-04 14:09:36,1764828576.943,general cargo vessels,货轮-无信息,79.0,系泊(Moored),38.918367,117.816917,,240.0,200.0,180.0,28.0
413424590,2025-12-04 14:09:37,1764828577.801,other,疏浚/水下作业,33.0,在航(使用引擎),38.91532,117.82151,0.1,360.0,511.0,45.0,18.0
413368420,2025-12-04 14:09:38,1764828578.118,other,其他-通用,90.0,,38.893875,117.845653,,293.7,511.0,49.0,18.0
413234450,2025-12-04 14:09:39,1764828579.351,other,其他-通用,90.0,在航(使用引擎),38.881163,117.84532,0.3,267.5,511.0,49.0,19.0
413345570,2025-12-04 14:09:43,1764828583.541,tug,拖轮(Tug),52.0,在航(使用引擎),38.955903,117.742898,4.3,282.8,285.0,38.0,10.0
413306190,2025-12-04 14:09:44,1764828584.078,tug,拖轮(Tug),52.0,在航(使用引擎),38.93589,117.800933,,169.6,511.0,39.0,10.0
413345570,2025-12-04 14:09:45,1764828585.249,tug,拖轮(Tug),52.0,在航(使用引擎),38.95591,117.742845,4.3,282.5,284.0,38.0,10.0
566850000,2025-12-04 14:09:45,1764828585.265,general cargo vessels,货轮-无信息,79.0,在航(使用引擎),38.955882,117.741472,4.4,278.7,290.0,190.0,32.0
